stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
9100CRWTHRN,,Crowthorne,51.36673,-0.81927,,0,CRN,0
9100CRYSTLP,,Crystal Palace,51.41811,-0.07260,,0,CYP,0
9100CSEAH,,Imperial Wharf,51.47495,-0.18282,,0,IMW,0
9100CSFD,,Chandlers Ford,50.98368,-1.38518,,0,CFR,0
9100CSGT,,Cross Gates,53.80492,-1.45159,,0,CRG,0
9100CSTL,,Castleton (Manchester),53.59186,-2.17823,,0,CAS,0
9100CSTR,,Church Stretton,52.53743,-2.80370,,0,CTT,0
9100CTMSLNK,,City Thameslink,51.51394,-0.10358,,0,CTK,0
9100CTNG,,Collington,50.83928,0.45788,,0,CLL,0
9100CTNM,,Castleton Moor,54.46715,-0.94665,,0,CSM,0
9100CTTGHM,,Cottingham,53.78166,-0.40643,,0,CGM,0
9100CUDNGTN,,Cuddington,53.23993,-2.59930,,0,CUD,0
9100CUFFLEY,,Cuffley,51.70872,-0.10978,,0,CUF,0
9100CULHAM,,Culham,51.65380,-1.23651,,0,CUM,0
9100CULRAIN,,Culrain,57.91949,-4.40428,,0,CUA,0
9100CUPAR,,Cupar,56.31697,-3.00876,,0,CUP,0
9100CURRIEH,,Curriehill,55.90056,-3.31875,,0,CUH,0
9100CWDNBTH,,Cowdenbeath,56.11208,-3.34318,,0,COW,0
9100CWMBRAN,,Cwmbran,51.65658,-3.01622,,0,CWM,0
9100CXTN,,Cuxton,51.37393,0.46171,,0,CUX,0
9100CYNGHRD,,Cynghordy,52.05151,-3.74823,,0,CYN,0
9100DAISYH,,Daisy Hill,53.53947,-2.51587,,0,DSY,0
9100DALGETY,,Dalgety Bay,56.04208,-3.36772,,0,DAG,0
9100DALMUIR,,Dalmuir,55.91192,-4.42668,,0,DMR,0
9100DALRY,,Dalry,55.70621,-4.71107,,0,DLY,0
9100DALS,,Dalston Junction,51.54612,-0.07513,,0,DLJ,0
9100DALSKLD,,Dalston Kingsland,51.54815,-0.07569,,0,DLK,0
9100DALSTON,,Dalston (Cumbria),54.84617,-2.98885,,0,DLS,0
9100DALTON,,Dalton,54.15424,-3.17901,,0,DLT,0
9100DALWHIN,,Dalwhinnie,56.93516,-4.24620,,0,DLW,0
9100DANBY,,Danby,54.46616,-0.91096,,0,DNY,0
9100DANESCT,,Danescourt,51.50051,-3.23393,,0,DCT,0
9100DANZEY,,Danzey,52.32483,-1.82087,,0,DZY,0
9100DARNALL,,Darnall,53.38460,-1.41256,,0,DAN,0
9100DARSHAM,,Darsham,52.27301,1.52348,,0,DSM,0
9100DARTFD,,Dartford,51.44737,0.21926,,0,DFD,0
9100DARWEN,,Darwen,53.69804,-2.46495,,0,DWN,0
9100DATCHET,,Datchet,51.48308,-0.57942,,0,DAT,0
9100DAVNPRT,,Davenport,53.39092,-2.15296,,0,DVN,0
9100DAWLISH,,Dawlish,50.58081,-3.46465,,0,DWL,0
9100DAWLSHW,,Dawlish Warren,50.59870,-3.44358,,0,DWW,0
9100DAWSHLM,,Kelvindale,55.89354,-4.30957,,0,KVD,0
9100DEAL,,Deal,51.22305,1.39886,,0,DEA,0
9100DEAN,,Dean,51.04246,-1.63488,,0,DEN,0
9100DEGANWY,,Deganwy,53.29477,-3.83340,,0,DGY,0
9100DEIGHTN,,Deighton,53.66850,-1.75190,,0,DHN,0
9100DELAMER,,Delamere,53.22879,-2.66656,,0,DLM,0
9100DENHAM,,Denham,51.57884,-0.49743,,0,DNM,0
9100DENHMGC,,Denham Golf Club,51.58060,-0.51778,,0,DGC,0
9100DENMRKH,,Denmark Hill,51.46821,-0.08936,,0,DMK,0
9100DENT,,Dent,54.28242,-2.36360,,0,DNT,0
9100DEPDENE,,Dorking Deepdene,51.23880,-0.32463,,0,DPD,0
9100DEPTFD,,Deptford,51.47885,-0.02626,,0,DEP,0
9100DERBYRD,,Derby Road (Ipswich),52.05057,1.18266,,0,DBR,0
9100DEVNPRT,,Devonport,50.37852,-4.17075,,0,DPT,0
9100DGLROAD,,Dingle Road,51.44005,-3.18061,,0,DGL,0
9100DGNHMDC,,Dagenham Dock,51.52609,0.14612,,0,DDK,0
9100DIDCOTP,,Didcot Parkway,51.61096,-1.24289,,0,DID,0
9100DIGBY,,Digby & Sowton,50.71398,-3.47358,,0,DIG,0
9100DILTONM,,Dilton Marsh,51.24898,-2.20793,,0,DMH,0
9100DINASP,,Dinas Powys,51.43166,-3.21836,,0,DNS,0
9100DINASR,,Dinas (Rhondda),51.61783,-3.43756,,0,DMG,0
9100DINGWAL,,Dingwall,57.59422,-4.42220,,0,DIN,0
9100DINSDAL,,Dinsdale,54.51473,-1.46707,,0,DND,0
9100DISLEY,,Disley,53.35820,-2.04248,,0,DSL,0
9100DISS,,Diss,52.37368,1.12371,,0,DIS,0
9100DLMALLY,,Dalmally,56.40117,-4.98354,,0,DAL,0
9100DLMRNOK,,Dalmarnock,55.84207,-4.21770,,0,DAK,0
9100DLMY,,Dalmeny,55.98631,-3.38162,,0,DAM,0
9100DLREOCH,,Dalreoch,55.94740,-4.57785,,0,DLR,0
9100DLTN,,Darlington,54.52045,-1.54733,,0,DAR,0
9100DLWYDLN,,Dolwyddelan,53.05203,-3.88514,,0,DWD,0
9100DMBRTNC,,Dumbarton Central,55.94664,-4.56691,,0,DBC,0
9100DMBRTNE,,Dumbarton East,55.94224,-4.55412,,0,DBE,0
9100DNDL,,Denby Dale,53.57264,-1.66321,,0,DBD,0
9100DNFRMLE,,Dunfermline Town,56.06818,-3.45253,,0,DFE,0
9100DNFRMQM,,Dunfermline Queen Margaret,56.08056,-3.42147,,0,DFL,0
9100DNLP,,Dunlop,55.71187,-4.53237,,0,DNL,0
9100DNROBIN,,Dunrobin Castle,57.98552,-3.94894,,0,DNO,0
9100DNSN,,Dunston,54.95005,-1.64205,,0,DOT,0
9100DNTG,,Dinting,53.44935,-1.97031,,0,DTG,0
9100DNTON,,Denton,53.45688,-2.13166,,0,DTN,0
9100DOCKYDP,,Dockyard (Plymouth),50.38216,-4.17594,,0,DOC,0
9100DODWRTH,,Dodworth,53.54435,-1.53169,,0,DOD,0
9100DOLAU,,Dolau,52.29536,-3.26363,,0,DOL,0
9100DOLEHAM,,Doleham,50.91858,0.60998,,0,DLH,0
9100DOLGARG,,Dolgarrog,53.18636,-3.82265,,0,DLG,0
9100DONC,,Doncaster,53.52217,-1.13984,,0,DON,0
9100DORE,,Dore & Totley,53.32765,-1.51529,,0,DOR,0
9100DORIDGE,,Dorridge,52.37208,-1.75291,,0,DDG,0
9100DORKING,,Dorking,51.24093,-0.32424,,0,DKG,0
9100DORMANS,,Dormans,51.15579,-0.00430,,0,DMS,0
9100DOVERP,,Dover Priory,51.12570,1.30531,,0,DVP,0
9100DOVRCRT,,Dovercourt,51.93875,1.28063,,0,DVC,0
9100DOVYJN,,Dovey Junction,52.56437,-3.92391,,0,DVY,0
9100DOWNHAM,,Downham Market,52.60413,0.36569,,0,DOW,0
9100DRAYGRN,,Drayton Green,51.51662,-0.33020,,0,DRG,0
9100DRBY,,Derby,52.91618,-1.46307,,0,DBY,0
9100DRCHS,,Dorchester South,50.70928,-2.43725,,0,DCH,0
9100DRCHW,,Dorchester West,50.71094,-2.44255,,0,DCW,0
9100DREMJ,,Drem,56.00512,-2.78605,,0,DRM,0
9100DRHM,,Durham,54.77939,-1.58176,,0,DHM,0
9100DRIFILD,,Driffield,54.00154,-0.43467,,0,DRF,0
9100DRIGG,,Drigg,54.37696,-3.44341,,0,DRI,0
9100DRKGW,,Dorking West,51.23622,-0.33997,,0,DKT,0
9100DRMCHPL,,Drumchapel,55.90480,-4.36287,,0,DMC,0
9100DRMFCHR,,Drumfrochar,55.94124,-4.77476,,0,DFR,0
9100DRMGLCH,,Drumgelloch,55.86735,-3.94888,,0,DRU,0
9100DRNGTOS,,Durrington-on-Sea,50.81752,-0.41146,,0,DUR,0
9100DRONFLD,,Dronfield,53.30139,-1.46877,,0,DRO,0
9100DRTN,,Darton,53.58838,-1.53165,,0,DRT,0
9100DRTWCHS,,Droitwich Spa,52.26822,-2.15837,,0,DTW,0
9100DRUMRY,,Drumry,55.90458,-4.38547,,0,DMY,0
9100DRYP,,Drayton Park,51.55278,-0.10550,,0,DYP,0
9100DTNG,,Dunton Green,51.29649,0.17095,,0,DNG,0
9100DUDESTN,,Duddeston,52.48837,-1.87139,,0,DUD,0
9100DUDLPT,,Dudley Port,52.52466,-2.04948,,0,DDP,0
9100DUFIELD,,Duffield,52.98842,-1.48597,,0,DFI,0
9100DUIRNSH,,Duirinish,57.31995,-5.69132,,0,DRN,0
9100DUKEST,,Duke Street,55.85842,-4.21304,,0,DST,0
9100DULNGHM,,Dullingham,52.20167,0.36667,,0,DUL,0
9100DUMBRCK,,Dumbreck,55.84463,-4.30123,,0,DUM,0
9100DUMFRES,,Dumfries,55.07255,-3.60430,,0,DMF,0
9100DUMPTNP,,Dumpton Park,51.34571,1.42584,,0,DMP,0
9100DUNANE,,Dunblane,56.18587,-3.96548,,0,DBL,0
9100DUNBAR,,Dunbar,55.99829,-2.51335,,0,DUN,0
9100DUNCRAG,,Duncraig,57.33698,-5.63713,,0,DCG,0
9100DUNDETB,,Dundee,56.45648,-2.97120,,0,DEE,0
9100DUNKELD,,Dunkeld & Birnam,56.55704,-3.57840,,0,DKD,0
9100DURSLEY,,Cam & Dursley,51.71762,-2.35910,,0,CDU,0
9100DVHL,,Dove Holes,53.30004,-1.88976,,0,DVH,0
9100DWBY,,Dewsbury,53.69215,-1.63310,,0,DEW,0
9100DYCE,,Dyce,57.20564,-2.19233,,0,DYC,0
9100DYFRYNA,,Dyffryn Ardudwy,52.78887,-4.10466,,0,DYF,0
9100EALINGB,,Ealing Broadway,51.51485,-0.30175,,0,EAL,0
9100EARLSWD,,Earlswood (Surrey),51.22733,-0.17082,,0,ELD,0
9100EASTBRK,,Eastbrook,51.43764,-3.20615,,0,EBK,0
9100EBOLDON,,East Boldon,54.94641,-1.42031,,0,EBL,0
9100EBOURNE,,Eastbourne,50.76937,0.28126,,0,EBN,0
9100EBSFDOM,,Ebbsfleet International,51.44297,0.32092,,0,EBD,0
9100EBWVPWY,,Ebbw Vale Parkway,51.75714,-3.19611,,0,EBV,0
9100ECCLES,,Eccles,53.48537,-2.33452,,0,ECC,0
9100ECLR,,Eccles Road,52.47090,0.96993,,0,ECS,0
9100ECPK,,Eccleston Park,53.43080,-2.78004,,0,ECL,0
9100ECROYDN,,East Croydon,51.37545,-0.09278,,0,ECR,0
9100EDALE,,Edale,53.36499,-1.81663,,0,EDL,0
9100EDGH,,Edge Hill,53.40263,-2.94649,,0,EDG,0
9100EDIDBRY,,East Didsbury,53.40933,-2.22200,,0,EDY,0
9100EDINBUR,,Edinburgh,55.95239,-3.18822,,0,EDB,0
9100EDINPRK,,Edinburgh Park,55.92754,-3.30766,,0,EDP,0
9100EDMNGRN,,Edmonton Green,51.62494,-0.06111,,0,EDR,0
9100EDNB,,Edenbridge,51.20843,0.06065,,0,EBR,0
9100EDNT,,Edenbridge Town,51.20008,0.06718,,0,EBT,0
9100EDPK,,Eden Park,51.39009,-0.02635,,0,EDN,0
9100EDULWCH,,East Dulwich,51.46150,-0.08057,,0,EDW,0
9100EFARLGH,,East Farleigh,51.25523,0.48473,,0,EFL,0
9100EFNGHMJ,,Effingham Junction,51.29149,-0.41996,,0,EFF,0
9100EGGESFD,,Eggesford,50.88773,-3.87478,,0,EGG,0
9100EGHAM,,Egham,51.42965,-0.54651,,0,EGH,0
9100EGLSCLF,,Eaglescliffe,54.52943,-1.34944,,0,EAG,0
9100EGRFRTH,,East Garforth,53.79200,-1.37054,,0,EGF,0
9100EGRNSTD,,East Grinstead,51.12627,-0.01790,,0,EGR,0
9100EGTON,,Egton,54.43749,-0.76146,,0,EGT,0
9100EKILBRD,,East Kilbride,55.76599,-4.18022,,0,EKL,0
9100ELGH,,Eastleigh,50.96924,-1.35009,,0,ESL,0
9100ELGIN,,Elgin,57.64290,-3.31125,,0,ELG,0
9100ELMERSE,,Elmers End,51.39830,-0.04943,,0,ELE,0
9100ELMSWEL,,Elmswell,52.23805,0.91260,,0,ESW,0
9100ELMW,,Elmstead Woods,51.41712,0.04428,,0,ESD,0
9100ELPHNAC,,Elephant & Castle,51.49403,-0.09872,,0,EPH,0
9100ELSC,,Elsecar,53.49868,-1.42742,,0,ELR,0
9100ELSENHM,,Elsenham,51.92055,0.22807,,0,ESM,0
9100ELSMPRT,,Ellesmere Port,53.28221,-2.89643,,0,ELP,0
9100ELTHAM,,Eltham,51.45565,0.05248,,0,ELW,0
9100ELTON,,Elton & Orston,52.95216,-0.85551,,0,ELO,0
9100ELTR,,Elstree & Borehamwood,51.65307,-0.28008,,0,ELS,0
9100ELWD,,Earlswood (West Midlands),52.36660,-1.86117,,0,EWD,0
9100ELYY,,Ely,52.39125,0.26683,,0,ELY,0
9100EMALING,,East Malling,51.28581,0.43928,,0,EML,0
9100EMPKWAY,,East Midlands Parkway,52.86336,-1.26312,,0,EMD,0
9100EMRSPKH,,Emerson Park,51.56865,0.22013,,0,EMP,0
9100EMSWTH,,Emsworth,50.85160,-0.93842,,0,EMS,0
9100ENFC,,Enfield Chase,51.65326,-0.09069,,0,ENC,0
9100ENFLDLK,,Enfield Lock,51.67093,-0.02852,,0,ENL,0
9100ENFLDTN,,Enfield Town,51.65203,-0.07932,,0,ENF,0
9100ENTWISL,,Entwistle,53.65599,-2.41455,,0,ENT,0
9100EPSDNS,,Epsom Downs,51.32369,-0.23895,,0,EPD,0
9100EPSM,,Epsom,51.33439,-0.26878,,0,EPS,0
9100ERDNGTN,,Erdington,52.52829,-1.83950,,0,ERD,0
9100ERIDBUS,,Eridge - A26,51.08771,0.20130,,0,ERB,0
9100ERIDGE,,Eridge,51.08896,0.20144,,0,ERI,0
9100ERITH,,Erith,51.48167,0.17507,,0,ERH,0
9100ERLFLD,,Earlsfield,51.44234,-0.18771,,0,EAD,0
9100ERLSTWN,,Earlestown,53.45115,-2.63766,,0,ERL,0
9100ERLY,,Earley,51.44110,-0.91799,,0,EAR,0
9100ESHER,,Esher,51.37989,-0.35333,,0,ESH,0
9100ESHS,,Easterhouse,55.85974,-4.10716,,0,EST,0
9100ESSEXRD,,Essex Road,51.54071,-0.09627,,0,EXR,0
9100ESTFLDS,,Mitcham Eastfields,51.40774,-0.15464,,0,MTC,0
9100ESTHRAK,,Eastham Rake,53.30756,-2.98114,,0,ERA,0
9100ESTRNGT,,Eastrington,53.75518,-0.78763,,0,EGN,0
9100ETCHNGM,,Etchingham,51.01054,0.44237,,0,ETC,0
9100ETILBRY,,East Tilbury,51.48483,0.41293,,0,ETL,0
9100EUSTON,,London Euston,51.52814,-0.13392,,0,EUS,0
9100EUXT,,Euxton Balshaw Lane,53.66049,-2.67202,,0,EBA,0
9100EVESHAM,,Evesham,52.09840,-1.94731,,0,EVE,0
9100EWELLE,,Ewell East,51.34530,-0.24153,,0,EWE,0
9100EWELW,,Ewell West,51.35005,-0.25699,,0,EWW,0
9100EWRTHNG,,East Worthing,50.82164,-0.35489,,0,EWR,0
9100EXETERC,,Exeter Central,50.72647,-3.53330,,0,EXC,0
9100EXETRSD,,Exeter St Davids,50.72926,-3.54331,,0,EXD,0
9100EXETRST,,Exeter St Thomas,50.71714,-3.53886,,0,EXT,0
9100EXHIBTC,,Exhibition Centre (Glasgow),55.86154,-4.28358,,0,EXG,0
9100EXMOUTH,,Exmouth,50.62162,-3.41499,,0,EXM,0
9100EXTON,,Exton,50.66829,-3.44412,,0,EXN,0
9100EYNSFD,,Eynsford,51.36272,0.20441,,0,EYN,0
9100FAIRLIE,,Fairlie,55.75193,-4.85326,,0,FRL,0
9100FALCNWD,,Falconwood,51.45916,0.07931,,0,FCN,0
9100FALKRKG,,Falkirk Grahamston,56.00260,-3.78504,,0,FKG,0
9100FALKRKH,,Falkirk High,55.99180,-3.79224,,0,FKK,0
9100FALMTHD,,Falmouth Docks,50.15069,-5.05608,,0,FAL,0
9100FALMTHT,,Falmouth Town,50.14833,-5.06499,,0,FMT,0
9100FAMBDGE,,North Fambridge,51.64859,0.68167,,0,NFA,0
9100FAMR,,Falmer,50.86212,-0.08738,,0,FMR,0
9100FAREHAM,,Fareham,50.85302,-1.19204,,0,FRM,0
9100FARNHAM,,Farnham,51.21190,-0.79243,,0,FNH,0
9100FAULDHS,,Fauldhouse,55.82247,-3.71931,,0,FLD,0
9100FAVRSHM,,Faversham,51.31171,0.89106,,0,FAV,0
9100FAYGATE,,Faygate,51.09588,-0.26302,,0,FGT,0
9100FAZKRLY,,Fazakerley,53.46910,-2.93673,,0,FAZ,0
9100FEARN,,Fearn,57.77813,-3.99394,,0,FRN,0
9100FELTHAM,,Feltham,51.44790,-0.40983,,0,FEL,0
9100FENCHRS,,London Fenchurch Street,51.51165,-0.07889,,0,FST,0
9100FENITON,,Feniton,50.78667,-3.28543,,0,FNT,0
9100FERNHIL,,Fernhill,51.68649,-3.39590,,0,FER,0
9100FERRIBY,,Ferriby,53.71717,-0.50782,,0,FRY,0
9100FFAIRFC,,Ffairfach,51.87248,-3.99289,,0,FFA,0
9100FGDHBR,,Fishguard Harbour,52.01155,-4.98567,,0,FGH,0
9100FGDHGWK,,Fishguard & Goodwick,52.00413,-4.99487,,0,FGW,0
9100FILEY,,Filey,54.20987,-0.29385,,0,FIL,0
9100FILTNEW,,Filton Abbey Wood,51.50494,-2.56244,,0,FIT,0
9100FINSTCK,,Finstock,51.85279,-1.46935,,0,FIN,0
9100FISKRTN,,Fiskerton,53.06030,-0.91218,,0,FSK,0
9100FITZWLM,,Fitzwilliam,53.63251,-1.37428,,0,FZW,0
9100FIVEWYS,,Five Ways,52.47110,-1.91295,,0,FWY,0
9100FLEET,,Fleet,51.29063,-0.83081,,0,FLE,0
9100FLIMBY,,Flimby,54.68969,-3.52074,,0,FLM,0
9100FLINT,,Flint,53.24954,-3.13301,,0,FLN,0
9100FLITWCK,,Flitwick,52.00365,-0.49526,,0,FLT,0
9100FLIXTON,,Flixton,53.44383,-2.38425,,0,FLI,0
9100FLKSTNC,,Folkestone Central,51.08289,1.16949,,0,FKC,0
9100FLKSTNW,,Folkestone West,51.08459,1.15391,,0,FKW,0
9100FLSCRHN,,Falls of Cruachan,56.39387,-5.11246,,0,FOC,0
9100FLWRYFD,,Flowery Field,53.46187,-2.08105,,0,FLF,0
9100FLXSTOW,,Felixstowe,51.96709,1.35046,,0,FLX,0
9100FNCHLYR,,Finchley Road & Frognal,51.55027,-0.18314,,0,FNY,0
9100FNPK,,Finsbury Park,51.56431,-0.10628,,0,FPK,0
9100FORD,,Ford,50.82938,-0.57841,,0,FOD,0
9100FORESTH,,Forest Hill,51.43928,-0.05315,,0,FOH,0
9100FORMBY,,Formby,53.55349,-3.07092,,0,FBY,0
9100FORRES,,Forres,57.60978,-3.62596,,0,FOR,0
9100FORSNRD,,Forsinard,58.35688,-3.89689,,0,FRS,0
9100FOUROKS,,Four Oaks,52.57979,-1.82804,,0,FOK,0
9100FOXFILD,,Foxfield,54.25868,-3.21607,,0,FOX,0
9100FOXTON,,Foxton,52.11923,0.05632,,0,FXN,0
9100FRANT,,Frant,51.10402,0.29456,,0,FRT,0
9100FRATTON,,Fratton,50.79633,-1.07398,,0,FTN,0
9100FRBN,,Fairbourne,52.69606,-4.04943,,0,FRB,0
9100FRBRMN,,Farnborough (Main),51.29669,-0.75544,,0,FNB,0
9100FRBRNTH,,Farnborough North,51.30204,-0.74303,,0,FNN,0
9100FRDSHM,,Frodsham,53.29583,-2.72357,,0,FRD,0
9100FRESHFD,,Freshford,51.34203,-2.30102,,0,FFD,0
9100FRFD,,Fairfield,53.47131,-2.14577,,0,FRF,0
9100FRIMLEY,,Frimley,51.31186,-0.74699,,0,FML,0
9100FRINTON,,Frinton-on-Sea,51.83769,1.24319,,0,FRI,0
9100FRNCMB,,Farncombe,51.19715,-0.60455,,0,FNC,0
9100FRNDNLT,,Farringdon (London),51.52017,-0.10520,,0,ZFD,0
9100FRNNGRD,,Farningham Road,51.40167,0.23547,,0,FNR,0
9100FRNW,,Farnworth,53.55002,-2.38785,,0,FNW,0
9100FROME,,Frome,51.22726,-2.31001,,0,FRO,0
9100FRSHFLD,,Freshfield,53.56607,-3.07184,,0,FRE,0
9100FRSTGT,,Forest Gate,51.54944,0.02436,,0,FOG,0
9100FRTMTLD,,Fort Matilda,55.95902,-4.79526,,0,FTM,0
9100FRTWLM,,Fort William,56.82042,-5.10613,,0,FTW,0
9100FRWATER,,Fairwater,51.49391,-3.23385,,0,FRW,0
9100FRZNGHL,,Frizinghall,53.82038,-1.76900,,0,FZH,0
9100FSHBBUS,,Fishbourne - Salthill Road,50.83609,-0.81644,,0,FSB,0
9100FSHBORN,,Fishbourne,50.83904,-0.81509,,0,FSB,0
9100FSHRSGT,,Fishersgate,50.83423,-0.21941,,0,FSG,0
9100FSTR,,Fenny Stratford,52.00008,-0.71599,,0,FEN,0
9100FTHRSTN,,Featherstone,53.67908,-1.35845,,0,FEA,0
9100FULWELL,,Fulwell,51.43394,-0.34947,,0,FLW,0
9100FURNESV,,Furness Vale,53.34877,-1.98884,,0,FNV,0
9100FURZEP,,Furze Platt,51.53302,-0.72847,,0,FZP,0
9100FYSD,,Ferryside,51.76837,-4.36949,,0,FYS,0
9100GALTILL,,Smethwick Galton Bridge,52.50179,-1.98051,,0,SGB,0
9100GALTINT,,Smethwick Galton Bridge High Level,52.50179,-1.98050,,0,SGB,0
9100GARFRTH,,Garforth,53.79659,-1.38231,,0,GRF,0
9100GARROWH,,Garrowhill,55.85522,-4.12945,,0,GAR,0
9100GARSDLE,,Garsdale,54.32144,-2.32635,,0,GSD,0
9100GARTH,,Garth (Powys),52.13325,-3.52992,,0,GTH,0
9100GARVE,,Garve,57.61302,-4.68840,,0,GVE,0
9100GARW,,Garswood,53.48853,-2.67213,,0,GSW,0
9100GATHRST,,Gathurst,53.55942,-2.69439,,0,GST,0
9100GATLEY,,Gatley,53.39292,-2.23123,,0,GTY,0
9100GBGHLRD,,Gainsborough Lea Road,53.38611,-0.76858,,0,GBL,0
9100GBNK,,Greenbank,53.25148,-2.53427,,0,GBK,0
9100GBROC,,Gainsborough Central,53.39961,-0.76970,,0,GNB,0
9100GDLMING,,Godalming,51.18658,-0.61886,,0,GOD,0
9100GERRDSX,,Gerrards Cross,51.58902,-0.55527,,0,GER,0
9100GFLD,,Greenfield,53.53887,-2.01384,,0,GNF,0
9100GFORD,,Greenford,51.54234,-0.34584,,0,GFD,0
9100GGLSWCK,,Giggleswick,54.06181,-2.30285,,0,GIG,0
9100GIDB,,Guide Bridge,53.47465,-2.11371,,0,GUI,0
9100GIDEAPK,,Gidea Park,51.58191,0.20598,,0,GDP,0
9100GIFNOCK,,Giffnock,55.80398,-4.29301,,0,GFN,0
9100GIPSYH,,Gipsy Hill,51.42446,-0.08383,,0,GIP,0
9100GIRVAN,,Girvan,55.24631,-4.84838,,0,GIR,0
9100GLAISDL,,Glaisdale,54.43939,-0.79379,,0,GLS,0
9100GLASHTN,,Glasshoughton,53.70906,-1.34201,,0,GLH,0
9100GLAZBRK,,Glazebrook,53.42838,-2.45966,,0,GLZ,0
9100GLBRDYK,,Gilberdyke,53.74798,-0.73224,,0,GBD,0
9100GLDTHRP,,Goldthorpe,53.53421,-1.31281,,0,GOE,0
9100GLFCHFR,,Gilfach Fargoed,51.68425,-3.22658,,0,GFF,0
9100GLGC,,Glasgow Central,55.85974,-4.25764,,0,GLC,0
9100GLGCLL,,Glasgow Central Low Level,55.85867,-4.25848,,0,GLC,0
9100GLGHST,,High Street (Glasgow),55.85955,-4.24011,,0,HST,0
9100GLGN,,Glengarnock,55.73888,-4.67449,,0,GLG,0
9100GLGQHL,,Glasgow Queen Street,55.86217,-4.25145,,0,GLQ,0
9100GLGQLL,,Glasgow Queen Street Low Level,55.86233,-4.25064,,0,GLQ,0
9100GLHM,,Gillingham (Dorset),51.03402,-2.27264,,0,GIL,0
9100GLNCNWY,,Glan Conwy,53.26744,-3.79774,,0,GCW,0
9100GLNEGLS,,Gleneagles,56.27484,-3.73116,,0,GLE,0
9100GLNFNNN,,Glenfinnan,56.87238,-5.44962,,0,GLF,0
9100GLNGHMK,,Gillingham (Kent),51.38657,0.54986,,0,GLM,0
9100GLNRTHS,,Glenrothes with Thornton,56.16235,-3.14301,,0,GLT,0
9100GLOSTER,,Gloucester,51.86556,-2.23850,,0,GCR,0
9100GLSP,,Glossop,53.44449,-1.94908,,0,GLO,0
9100GLYNDE,,Glynde,50.85917,0.07008,,0,GLY,0
9100GNHT,,Greenhithe for Bluewater,51.45037,0.28031,,0,GNH,0
9100GNLN,,Green Lane,53.38327,-3.01642,,0,GNL,0
9100GNRSBRY,,Gunnersbury,51.49168,-0.27529,,0,GUN,0
9100GNTN,,Grangetown (Cardiff),51.46761,-3.18973,,0,GTN,0
9100GNWH,,Greenwich,51.47814,-0.01333,,0,GNW,0
9100GOBOWEN,,Gobowen,52.89353,-3.03718,,0,GOB,0
9100GODLY,,Godley,53.45172,-2.05477,,0,GDL,0
9100GODMAYS,,Goodmayes,51.56558,0.11082,,0,GMY,0
9100GODSTON,,Godstone,51.21815,-0.05008,,0,GDN,0
9100GOLFSTR,,Golf Street,56.49778,-2.71954,,0,GOF,0
9100GOLSPIE,,Golspie,57.97145,-3.98721,,0,GOL,0
9100GOMSHAL,,Gomshall,51.21940,-0.44184,,0,GOM,0
9100GOOLE,,Goole,53.70493,-0.87422,,0,GOO,0
9100GOOSTRY,,Goostrey,53.22257,-2.32647,,0,GTR,0
9100GORASTR,,Goring & Streatley,51.52149,-1.13304,,0,GOR,0
9100GORDONH,,Gordon Hill,51.66334,-0.09460,,0,GDH,0
9100GORNGBS,,Goring-by-Sea,50.81772,-0.43308,,0,GBS,0
9100GORTON,,Gorton,53.46909,-2.16621,,0,GTO,0
9100GOSPLOK,,Gospel Oak,51.55534,-0.15077,,0,GPO,0
9100GOUROCK,,Gourock,55.96230,-4.81665,,0,GRK,0
9100GOVS,,Grange-over-Sands,54.19573,-2.90275,,0,GOS,0
9100GOWERTN,,Gowerton,51.64872,-4.03597,,0,GWN,0
9100GOXHILL,,Goxhill,53.67672,-0.33713,,0,GOX,0
9100GRATELY,,Grateley,51.17006,-1.62078,,0,GRT,0
9100GRAVLYH,,Gravelly Hill,52.51501,-1.85259,,0,GVH,0
9100GRAYS,,Grays,51.47625,0.32183,,0,GRY,0
9100GREENRD,,Green Road,54.24453,-3.24558,,0,GNR,0
9100GRENCKC,,Greenock Central,55.94533,-4.75262,,0,GKC,0
9100GRENCKW,,Greenock West,55.94733,-4.76782,,0,GKW,0
9100GRETGRN,,Gretna Green,55.00191,-3.06459,,0,GEA,0
9100GRGMASJ,,Georgemas Junction,58.51361,-3.45213,,0,GGJ,0
9100GRGRAVE,,Gargrave,53.97842,-2.10516,,0,GGV,0
9100GRLCHHD,,Garelochhead,56.07985,-4.82571,,0,GCH,0
9100GRMSBYD,,Grimsby Docks,53.57434,-0.07562,,0,GMD,0
9100GRMSBYT,,Grimsby Town,53.56345,-0.08698,,0,GMB,0
9100GRNDLFD,,Grindleford,53.30558,-1.62630,,0,GRN,0
9100GRNFLDS,,Greenfaulds,55.93522,-3.99308,,0,GRL,0
9100GROSMNT,,Grosmont,54.43612,-0.72496,,0,GMT,0
9100GRPK,,Grange Park,51.64262,-0.09735,,0,GPK,0
9100GRSTH,,Garston (Herts),51.68662,-0.38174,,0,GSN,0
9100GRTCSH,,Gartcosh,55.88565,-4.07948,,0,GRH,0
9100GRTHMG,,Garth (Bridgend),51.59645,-3.64147,,0,GMG,0
9100GRVPK,,Grove Park,51.43087,0.02173,,0,GRP,0
