Node1, Node2, Distance
2344,1481,25812.899762981007
1623,1430,14852.587978584012
34,804,6655.615865127209
119,423,13706.085288564745
367,2523,8565.42474088486
1936,2072,2462.648682643878
797,2356,15105.83685999476
1264,1519,1199.4514604550445
927,156,6598.293553117938
513,2157,9841.95836360356
1019,55,1000.1282904633199
1227,1226,15696.54884667585
1109,80,2206.211596405492
15,166,7260.81448169309
2427,1527,13453.469866100962
1045,1973,1528.2060577526095
1477,1802,4094.9017186799865
1336,1550,20954.79649867922
471,817,2934.9159154917734
1823,592,4067.201450085862
557,1568,2605.9634259944164
218,497,2901.619575814929
2179,1160,1834.0122407524038
2083,277,2814.7071618498253
924,1676,5822.098777040229
584,2097,2426.184211514451
554,1280,6020.794787188194
990,238,18096.306211021518
2353,1060,6678.4210859456325
1352,1913,2948.5333986134983
974,1243,2928.888144624407
1963,1659,21972.85206177111
2323,1590,6772.4943548121655
2110,2127,10948.544158685867
1828,831,1825.9774795736087
1313,2493,8265.757804492674
1875,940,36706.275161048725
1781,441,7003.100926137962
1694,1334,4595.644465420563
2196,2254,2470.120175321647
361,792,4150.809487671563
2327,2553,14045.207625482355
647,2035,3361.0397139228517
2501,2497,2054.7772755002925
815,499,1576.0919470205197
1826,2378,2159.2925220151965
1749,1122,2594.81657526876
2564,403,1119.3357596771757
1932,814,13864.497090077344
1361,1948,16057.945653427303
1005,2222,3549.669233159355
1707,44,1414.1983179689246
917,742,1519.0099325947215
2282,2162,40032.72766540592
2058,2247,5142.287339425256
2279,1868,12045.701732803751
749,1985,5357.587523002283
2071,1497,2195.4351835644748
751,1985,3246.779759317232
2344,1435,19997.03385563389
2178,1331,20590.65376660788
561,823,135454.10975422827
1135,774,6126.717230427095
2017,707,2306.783558078564
2052,1625,2352.1113066541393
500,1564,948.8889657425515
637,476,1015.0495539392826
1566,1621,21971.644625855988
274,1791,2805.339971052507
1989,1018,2484.747180185902
2053,2327,6395.943306227702
1444,222,1399.2070493669332
514,790,1296.193157925324
166,546,6751.381284767914
2492,880,14258.041239449856
2171,657,5431.442204688307
365,1165,10636.393785682687
473,451,5266.653435432677
950,1468,4314.877920026245
153,1505,9998.395592118406
1685,2223,3662.828574836363
1373,1869,2634.580702623241
1949,1758,2149.6302239220427
1677,487,11408.488171067345
2141,387,23134.22287493252
1129,1888,3852.70123915314
2558,2034,7287.348810685162
2147,881,2094.1039350609585
1192,258,7507.701406050726
1233,2225,1143.6909275923513
733,255,732.7874853687308
90,25,743.9006175513588
90,27,1260.6888730814205
2029,2167,11205.711038165964
939,1424,99766.95252840398
1961,32,2698.238081194638
290,591,2286.121152913992
142,821,11458.12659348859
2180,1354,139946.27718875615
1830,1517,3358.9379852115712
717,2434,28849.45039122902
2339,2480,2730.1252673487415
1610,1729,5559.906167571134
65,978,11523.711411707263
923,946,7045.044898647317
2131,1159,12597.147284923767
1728,1651,67386.99266630811
1911,2450,1714.7050734509362
580,1052,3000.538096221723
1840,332,6380.9428737508115
9,1005,5353.2994237480325
1057,1811,14700.881393758233
1935,1393,17563.967255125157
1693,1956,1025.3022470634764
2559,2259,4480.787809716839
9,1001,1890.199752101534
1674,1276,2195.4344618926875
1476,119,7911.348849281574
2273,934,10774.428420331362
2433,1206,1922.769061677647
527,852,5637.90805989378
384,216,40405.65381080953
2309,1624,2016.8922376945477
1370,280,19639.82916101631
1782,2224,2343.743087890571
1615,2167,8426.143783898227
742,68,5475.820385276254
1398,1821,27771.960947415282
2271,2544,2711.0595012676736
2535,2493,6228.577988569676
978,798,41920.11873990894
2267,1957,19080.662875859533
312,2146,1205.0482600771059
1945,1195,4098.010903308332
615,2046,10724.076745933762
2317,1897,2525.094629357508
795,1881,4395.8499485425
1208,587,39911.34636241463
2499,1200,6882.465632427743
167,735,3197.7745444310767
2389,2044,16205.615714604766
103,2454,8594.592341318064
446,1652,1552.038457370108
796,669,11593.480730062101
1357,481,6455.981653692397
2406,1220,1574.8675190629713
1136,2239,5765.463882506318
2424,1298,1716.2335979849347
233,2201,20682.6887068815
2435,584,5204.119505626386
280,701,10596.149138209279
821,2345,11424.395719776596
9,264,1383.005402088203
1827,654,39731.65392143493
2572,1461,848.6968811925641
208,280,4458.9783084618075
2346,1078,47703.41798776471
1440,1491,1698.8626788038641
342,2089,20788.37104779014
1453,2059,4273.4853977037665
2434,300,13847.51697313187
656,798,14643.96094081901
1079,269,1853.8026726176392
1859,586,10778.383691387877
2110,1673,5336.730240350302
1804,1396,1036.0390000900115
2326,1013,2531.890155336188
2190,1602,11130.565804077673
2025,2093,898.2958362630969
238,903,11480.761656027817
17,617,1449.9225255987214
761,989,3174.5825383778397
1821,135,3355.990689016647
2139,292,681.4195291493068
1457,1349,3971.5742052593864
585,1422,8278.26688336117
899,377,4790.659337230988
2180,1310,2209.4109304834096
147,1422,4833.181814387095
366,1886,4449.932120534291
656,2035,51378.629301297886
1389,855,12121.724135234444
703,1103,21923.05365909701
1389,856,12335.857101061603
1176,1198,2497.7241663034174
567,2210,25539.053415680617
41,94,3294.525618746063
1977,803,1891.564696801236
97,2404,13274.634597510576
2157,2307,1128.40878727459
1202,824,7765.64920468636
2237,2510,36847.626871570996
349,2077,25466.02982851157
940,346,35445.92644549716
1856,680,8369.069586703796
2270,1875,4257.951307336735
2561,610,701.755032375256
2492,2536,1181.7200781533659
1268,737,14028.115607202652
1278,587,26469.28911525734
1536,267,5046.439140112294
1191,2583,3155.754479781213
216,1163,6233.3218893298745
1541,691,4384.044754557799
513,2196,12227.481520726094
1764,1292,4383.9300678835125
2517,2044,28959.0268059933
1793,270,1511.0879344949522
537,1477,12225.389718113203
304,893,8482.545505472344
2036,114,2262.542132316994
1937,263,8649.603511868714
2210,919,45687.52829382638
2151,2170,1410.917719177651
1522,1353,2545.4150783806285
2437,142,7363.717331950796
1665,1200,11966.9775501277
2017,2283,11355.391987286768
808,1380,5974.992219007004
406,1467,5219.535187810628
1520,2135,4425.109463106616
1078,2240,2360.3684871960054
1633,1296,2373.2581538595127
635,1692,8206.365719706078
2514,513,2057.816235652071
841,2441,1673.1215210040543
1398,446,71339.51442846462
818,1686,6656.443654786741
731,1027,5699.4475699987515
1634,989,2974.726962161838
1451,1951,14352.074274800234
2354,940,43924.54830794852
2249,749,4215.635948404249
1525,2035,5450.211202225146
1098,2250,1201.0084508158861
1391,1831,5308.280209346146
432,1267,75879.41501977602
864,173,14778.496443388409
2099,553,48990.215498631274
886,1668,6092.795470291863
1410,716,5700.814917039808
2412,605,2354.430889742218
1208,1389,23735.86009974824
1853,1972,1630.3923979456454
2075,2463,3439.026036753959
2119,1300,1416.8731648518328
1259,2069,1600.5666037291562
2253,1571,5559.971287180748
1879,2231,2902.1004277632082
2411,2402,7358.610900881418
525,2035,32252.717751550757
1231,951,1871.1519433771336
1521,1904,10856.104742514242
2544,2518,1629.007381017359
1186,1393,8934.981783398753
1932,2361,7739.290207529951
2001,1858,9049.366031396397
1344,2220,9439.156972672474
1455,2167,25267.792535469453
721,2024,17081.77085880688
713,599,2309.0523684506193
1894,2419,643.8482600909439
442,1025,14251.600190163907
2188,2004,2019.9768126425647
940,1166,19121.532735487315
1890,1455,12683.086469714985
2277,1413,1615.484403141662
872,41,4458.361009895719
2282,1793,6238.439881279044
1199,2000,7551.317534511109
1687,1446,2219.7684921675495
2352,2094,3045.5655488987977
2350,940,6126.007658026434
2274,2326,4168.340911505326
546,1885,3503.203409827214
680,488,7410.615377941278
1827,1222,24575.290413729923
737,2487,8879.537977381595
222,243,1488.752117256666
1827,1229,129958.84778945634
1285,109,20307.30568362399
2100,18,3368.0691837670943
1020,1132,4394.005108675187
1836,1251,1645.6629067877248
1331,1596,13743.22294724573
2309,2170,2410.474282791666
1519,552,795.4907223138023
1876,1523,2878.0318611255498
2497,1174,4267.238650759422
1865,2210,57569.88904258497
1334,667,5067.373110623371
608,472,1391.2084769644507
2162,2166,4425.148778561096
2331,2198,1081.6115423233775
1092,473,1698.645995815029
2207,516,4258.643407301869
952,1013,12945.282904790143
1681,230,2497.1752462108016
1013,358,9873.442117737226
1174,1434,6333.912860522647
1183,2336,1793.7915511572696
1166,1390,5982.138635420977
2248,2531,24044.509791530665
1613,2440,1780.048776333864
412,969,1671.3686863010782
1974,906,13626.828890725099
1836,1283,1689.7912568200263
487,398,4975.517886058742
718,985,7771.696903620342
1681,229,2548.9870725062574
1339,823,57117.016104376446
839,1902,2110.4685321848347
1347,2553,34854.2228208564
2120,2497,18627.454860724134
2431,2434,1139.5599323905424
1361,171,3196.104780713236
1022,486,9783.676352904658
673,161,1793.7606338488447
2208,1048,7198.557659842093
89,128,6842.473052644418
1414,1718,61787.37244449266
963,1545,4097.749232642266
7,1781,2425.976121480969
526,2325,2510.245339558711
850,2522,33304.662979054556
1818,1643,10027.582282047102
1957,2459,29952.063145027965
380,1294,6584.032175048682
1931,581,6196.320226653435
1542,967,2878.468860081595
2531,216,19229.255486946822
2416,1951,24334.730989770276
1208,1338,39025.87046412373
2205,2088,872.8533858523048
289,1431,4884.866104235272
1393,2344,25554.226235673086
1875,155,16083.7731000554
12,277,5978.1042315809145
1062,170,10368.382232515516
372,1927,1705.550039258911
614,1430,7059.161489859766
1644,2190,3062.0574597217237
1596,81,18475.549819765707
2152,2320,1195.548312187518
2060,1792,1411.219327062499
1755,251,9901.350160617589
423,1192,31208.924159203005
2286,1770,32859.16461839181
719,1621,2581.508506049693
1602,162,80141.75056884305
739,1647,4852.02542339161
1286,1636,4746.742187337559
2035,728,8556.795641472962
1835,1988,1809.5024547318685
821,1863,3395.260848911773
1379,645,3596.4855755172425
1287,1112,2669.1594506356637
2590,1045,1102.9294129453826
55,1682,882.2856483282056
1865,2255,7667.343064303079
2313,2237,21512.935834922377
954,1513,1117.3069555920079
1912,2332,3415.8793568988685
2035,718,6641.325224907102
2035,717,26674.27949205467
303,1725,10493.463355288079
2239,590,1854.788766011881
1979,1181,47395.108041391184
2058,1857,8982.720616622799
1655,465,5228.134273180516
1546,1095,2391.618716370108
122,2215,1362.5818847941052
2569,1167,726.1825046624799
2358,1025,1020.885893268309
1309,204,10094.907930816442
1014,569,1457.0569135824398
736,1005,2305.6713361898373
282,2330,16186.561829427053
744,387,4632.189026976978
2325,977,1735.4571366762104
80,1261,3363.3611111917394
33,627,9492.559573975732
2077,2130,28586.70876312615
2425,384,7518.367569924773
1389,776,18746.95968840381
1504,781,2745.092037552675
2081,1277,4370.569549519465
1827,684,20224.051555986138
1567,2245,6041.379393295882
2035,1481,52115.22160808344
2523,553,20348.16510829517
1073,1897,11574.83008992743
2201,2353,7845.313615479374
1984,1917,8139.247941598402
2510,397,24105.722050715445
106,432,21618.945405990664
300,729,5223.889267712783
2553,717,48556.802021944764
2527,528,4460.891195376411
2295,1798,1426.5746917903389
2029,1615,5015.709822999862
140,1494,2266.1379387413913
411,717,2531.7500223094103
2309,2151,1542.2109136612942
1919,1438,14318.876208780415
1123,1782,5036.928744250658
984,982,7705.638051713303
1334,604,756.6521513102399
1347,1253,24560.615784999012
338,407,1798.112561680865
1213,510,1624.1066630081025
318,1841,1958.8263207721734
2046,863,7519.220832708867
2511,745,873.6232207225872
1665,683,30792.90761428801
1044,162,20547.576829560356
1747,2053,12594.482788048928
1040,946,2104.9372687949954
365,1139,2177.8384316203105
1656,1728,73151.71003265156
1104,1094,1054.2173164488538
1957,28,26947.68099573483
101,182,2269.837337131089
919,318,44362.77349256086
538,2258,3374.4859314573346
1644,2159,2750.994451094322
1652,2467,2325.229242641187
918,88,15202.887415596997
2087,1909,1556.8839665419077
1299,1829,1110.1678052526781
1572,83,6442.761574232746
1857,945,4826.499791942436
1152,482,3536.4040414406763
2411,308,6784.0092377877245
116,1751,1502.7550367945075
107,1706,1910.6257213563795
1710,280,5795.753264551455
1750,2290,3312.042923203687
862,2432,5520.8493165944155
503,383,1308.034967368595
16,13,18950.149245128097
779,1481,7588.680841959796
1505,190,4742.381547566469
2023,990,8188.917301925346
1526,1041,2457.6204886260516
1348,1362,18041.42146278337
2227,1015,2859.832900469671
1468,437,3954.593883685272
1009,637,3046.1901476356898
423,2494,6534.472550495155
2016,2064,20543.485773740642
1843,1238,5136.217343977528
37,633,17809.14374993931
939,423,136425.6951696259
2201,886,38152.086243372636
612,945,2107.280653000538
290,669,4569.293369429185
1282,2519,9080.80247450696
1568,1328,3685.8391628514637
1063,1618,13278.963568299076
1603,1799,2761.621467173044
1805,2050,2036.8153538272966
2228,2509,3546.5851784594574
545,1779,6274.599869600385
1195,2282,23950.694510014382
1740,1586,1699.5516400304327
2397,576,210338.1702106867
2071,1481,3139.529731611536
2385,1021,1290.8805937606653
1369,1728,77913.22856161998
856,703,40484.39738499503
338,446,11459.786481514362
51,1632,4887.559964778339
1807,2530,13378.902961021715
143,144,3455.358254268114
325,281,1343.3307664350127
1481,1497,1364.5889705364416
434,35,6410.546452069613
1973,2452,1691.866622545905
1939,668,2367.0239118162926
2290,2301,1358.2049489443627
915,1687,2720.9581801715344
2295,2294,3527.5182336755533
1729,1024,7595.783954307776
2453,523,7249.376762112123
239,2346,9198.840981337928
340,2509,2408.1060622907753
1295,2590,1268.2862014808577
1185,723,5078.555253058528
1801,1833,818.5483402810062
1604,2147,789.1241756409867
1235,2383,2393.141932301582
2567,1925,4362.683462416788
1081,71,2526.0491189153777
911,287,5059.142392520034
1995,1602,12607.054783239393
641,1406,4082.4869545681736
2287,2115,2074.577936792386
582,23,4641.4540138403245
316,312,1237.5283311665894
426,2066,1940.370618000459
1824,1401,3735.973671279958
2283,1078,4692.297112550451
429,984,8440.133606212252
717,1181,57888.06941960053
531,1398,22303.496543074274
1647,1291,7211.574627169387
129,2239,7035.415589965378
2172,855,16038.129439392835
435,2303,17576.607662028946
520,1621,12900.413731446446
211,58,2019.598272915502
875,2414,5270.37852767664
556,911,2753.294205352068
885,963,2480.067140817575
908,2173,1796.6841465804357
2097,145,2579.9063421347664
73,371,7618.411069437588
893,2127,16680.44825356342
1958,914,5848.1723822375725
2110,382,2889.8525144241603
2129,1062,3807.8934168963838
1074,1136,18552.42838884465
1933,159,4641.554916790124
476,1146,1089.077750878539
2553,1547,27352.023040734042
209,446,27630.825464754907
947,147,4922.36360068074
893,2110,5760.064675908573
2345,2117,6923.3969120929605
1249,1433,5317.558497742988
1677,34,1212.8660225368242
2147,2099,25059.183964297037
621,631,2701.6566047442493
2126,1249,9723.807658608563
325,2237,59666.80409643505
1201,1722,19884.39201925322
1118,158,12830.909876843278
1708,1943,13616.512245155192
2174,453,1196.0400676424676
1896,448,1268.4239615060892
1651,1623,909.4137305001199
17,1927,6793.277137683469
502,120,19036.110780967723
1318,125,22623.013979436142
2476,2170,2032.124020201457
1398,2206,16100.41886243719
922,621,5153.394826611612
770,2239,29138.777396289614
301,112,2097.528967513874
171,118,6789.522809562634
154,1469,12336.265015553041
1230,1149,13762.181024367806
2400,1483,2376.3116144110168
2372,1644,5118.187852155022
2393,2485,17991.10221324334
1172,576,18730.694158531307
220,2033,4347.733439821468
592,893,8842.24275968962
1704,12,1559.526168331978
1887,717,26297.609688913428
2346,604,1522.4309628883814
1875,2435,10406.833576465886
2500,1644,5579.407941258649
2553,1728,163682.64424306597
1095,329,802.1578658583344
2423,1723,1858.5559074884372
2365,2114,1401.5831461981018
776,2324,12151.582627285696
2180,1257,104325.52280578595
358,1987,15977.555373591631
738,99,1765.0420850925113
1344,1623,24408.77437953626
634,766,5775.453333773997
1071,886,1453.2688042643583
1728,2201,74923.60012911493
2284,1210,2008.5280127331414
1742,241,2397.4858297607225
714,722,547.0413915174412
1354,1257,37543.80627872858
1879,1000,6769.400077496444
216,2509,13159.005873287251
2562,1992,930.270802620966
477,2569,1224.1581256189133
287,556,2328.721834652232
2228,340,1513.1222625182093
403,124,1625.014492856555
925,1156,2231.4131558383156
223,95,7903.254914748698
1038,1057,9752.870459271815
1272,1618,8559.006465226503
2242,954,6312.416201361332
1652,1879,5470.875502552597
646,1224,5453.12683264287
877,1583,1103.948935842652
735,1040,1310.8813265040642
2560,2144,553.9704127768409
835,830,1383.6095799078041
1783,160,2218.4178048728804
2264,822,4783.1986485529615
889,840,1400.1513249777738
2148,137,2952.265867967675
1348,1551,8108.725590024867
613,2532,2648.5837089558345
613,2533,1688.219222409151
1650,2089,5589.5060194157195
1708,1069,1447.25555111223
2249,830,20439.261799273776
997,253,3816.574865711272
1249,537,8659.699878159236
1492,2543,9644.639901550438
1354,798,27405.457437965462
1042,1311,1632.2889693709335
1969,2182,1714.196133927322
197,1978,5494.872225492396
690,689,229.0231226275988
1409,1075,1813.844697585638
1286,2212,3090.1573866120925
360,2446,2146.0661974641325
1531,795,4927.8625738084975
1338,585,14788.87498206556
1443,1014,3705.554932243647
284,1486,1389.0503496886836
1313,1273,1874.7550812924335
2133,1306,5240.410344011017
247,85,4381.887865235311
1278,622,7214.770177445075
521,2272,5985.5622609302345
1488,936,15872.336776788567
1509,1370,4071.8125718091164
2210,1255,20547.49987363382
1386,2571,1855.8855503222724
1347,578,6416.2618318560835
1115,2244,1786.0588204610488
1497,1180,35142.42913034254
410,338,941.3180517233678
1223,618,659.7211535236091
1208,423,118698.46704628337
1363,796,4740.465131812165
1565,2154,3245.3887823114005
859,346,18008.398678291745
1909,1669,976.0260796829627
978,886,153640.0548079295
359,968,1696.6560817026098
150,511,15174.274853984269
85,213,3911.828062429264
1416,1819,5974.840875042213
2166,818,2877.6785984891167
1778,1389,7468.124347109596
1898,1767,1532.948035242563
255,427,2866.2921298177225
2073,715,2346.2420324939817
329,477,7004.054377574584
1084,2016,9276.065767517546
1498,123,4272.658145847009
61,758,2435.113839321388
536,1327,9306.194646999964
1918,2560,353.606624694229
1055,634,3050.472726359726
2039,1838,611.9812647862865
58,1929,1715.4031994961742
2492,742,2482.217809138241
1585,2031,4523.580358440655
1602,927,28115.529902573307
2244,1293,2546.5057550816437
1763,727,2143.2888902191858
1934,576,112161.15580101874
789,1136,6547.062802684849
1344,1651,23621.24148193516
589,1456,11418.86282156634
812,2030,1877.2537476354644
2361,1161,16659.525177386622
265,1656,6737.214071508242
756,2426,2681.141808613159
439,30,20895.133147916255
2374,1230,12650.0218407082
1276,378,2229.4225766023687
773,1577,3332.5003018244174
2581,959,15013.850732799378
960,1180,19425.614809082064
44,1709,1484.9954002029162
865,2186,896.627466523948
746,1592,5829.102340619608
1044,1602,60440.55339737764
656,2137,3512.7728800569403
2399,2397,1374.7358222160287
599,554,2420.645343889201
1965,231,5829.185514426253
1489,1871,2713.63702971714
2004,763,2851.463512804786
1195,804,14917.54721987864
1545,2051,4449.496552092341
883,381,1563.579558497545
282,216,19968.84426580555
1530,2553,24253.724853615284
2428,54,2850.3818571473516
1725,1428,6385.478229060691
2341,2537,2815.3542452066968
137,2514,827.8208761922903
1877,2067,3503.960395707901
590,1216,1997.8407689021744
627,1403,5731.591637749792
2153,2552,2103.9555647802626
1162,1727,2354.774722776714
2388,1451,51657.36053663266
1029,1605,2053.1907782074145
2432,1157,3543.714672883428
2241,757,4539.497213999537
1301,1376,4524.743131070855
1163,2228,4013.7303762774586
919,2584,13645.962025950432
1642,687,4910.769777202333
575,2542,1120.9590476753776
656,671,8177.907194593156
305,128,5557.54272702669
2416,580,1818.6732008529452
1645,2344,6942.833735189459
1375,405,5279.344368772299
1770,1963,46028.1545781201
2065,126,3601.3209935591512
1291,342,15387.431292935264
434,1674,2498.0075261814873
1585,1520,2397.052322189297
1977,2311,2685.1443037525214
1770,1969,4046.4103117057093
561,1934,18008.613538120942
2149,325,2294.9780805475284
1534,1939,2477.296052466501
106,231,15590.478020255516
1441,303,13692.066732091494
2502,1009,2690.0975539550636
2587,459,13528.942772454582
631,922,2499.574089325014
2434,2032,5831.656358568032
576,93,8950.686436689188
2016,1432,5804.094109514671
1085,2201,6918.154742214146
574,1877,3570.2727814146283
1111,1086,947.3936439693562
1193,1429,3052.3009051435074
1499,341,3921.8444258527047
977,1042,1032.2938359547798
1457,1257,60839.16359121112
1304,2145,5089.764126402041
306,2566,2298.6017451753837
1858,439,23861.69012959489
532,619,12379.942967682651
1886,1876,2646.970002532997
1656,2063,101356.09699157387
1201,1026,4224.388907707901
6,549,4584.458245348182
1032,1784,2434.079221327909
91,282,36202.517703705445
102,1678,8387.792397027573
1921,471,7621.035800633309
1011,15,12206.169251005624
1007,1340,7250.756641257322
1881,1951,7294.508733789823
2095,1334,18123.939275289304
1673,2446,3634.199900084973
226,2175,4718.340429936619
676,2071,2139.068503269026
2062,1330,2632.803684897558
2172,179,4307.55964474692
1787,2073,4056.1377418483407
94,940,9321.330092058648
1965,1195,5818.30622898524
1006,1962,959.8948108501077
2436,2311,1984.8117288078442
1957,666,12387.143181501024
64,1834,6978.919752690716
2032,842,2763.5554680205423
318,853,1714.1967683604798
801,2358,2027.069299833096
1907,748,2582.2855128618426
1535,2490,6193.199906630868
1637,1776,1239.7541326912822
189,523,5153.367609229349
921,1403,1986.678051146887
1656,798,12164.680280256327
2098,2167,11822.669815936593
2094,1944,2070.0574775210102
2427,817,11099.235600888613
1861,725,3256.9042541059534
394,1332,3464.2802069577897
1424,1208,91878.9279082176
398,483,12738.639884298722
702,1858,1450.258670221498
2361,2402,17648.883674639506
173,1349,25729.236686560726
338,1899,4596.956441599341
391,1733,2224.944641394902
2148,2170,845.8213260182936
657,1763,1774.3365568119198
2014,1207,2414.935434305702
2362,876,2078.1227258100866
1208,1250,18760.19409201668
645,2319,16911.029781488847
398,1945,4551.315365742227
1407,218,8753.039545820682
1504,1498,756.6672329002744
985,1164,2810.967771139281
1833,2299,5223.029351968425
1481,1526,12795.666006766736
1066,989,7099.528756173599
1752,1388,2608.35199672465
709,927,4153.556451909226
2000,1808,4835.190325125934
1392,68,4041.1789608937675
905,893,10416.551934114319
148,598,1130.3620573986786
1421,2075,3468.931515908446
22,1481,1273.348877727093
1477,2458,10219.377293618092
1880,736,2939.808171846126
650,2056,10950.828502114882
2545,318,8149.86091299238
1954,789,2904.030067765299
1197,395,1692.5807718263789
517,1525,6116.9706055041925
561,2397,112062.43295675746
2115,2114,1405.6162974955769
2402,2101,11940.202965428529
2383,1421,4816.335306732938
1803,1364,6596.420731279514
1100,864,4623.574419190831
929,1749,1553.6734652517634
1624,778,928.8384235005045
1414,1602,126703.90493024905
798,1336,10413.386436127887
721,366,4147.261523645998
1561,283,4971.796958354527
2182,2027,7186.109835906725
1447,1612,3871.6788893651124
2111,649,1987.6518665479734
874,1967,4686.107573385737
1867,1971,7708.026400082158
1575,97,11682.50470705107
2127,1489,1489.5113899366506
1656,48,22669.41609346303
920,952,3167.477498216145
1171,1043,1088.2660483731781
467,990,2595.49340734461
2465,216,20991.503330759107
1018,626,2654.140943944678
1807,1165,8771.582404181081
508,707,7915.302455014351
277,356,653.00566449553
71,889,4440.325657164288
294,2329,10255.749387503474
2423,802,2259.5843512347687
1530,480,7750.059359969414
683,2089,22117.348985237142
1461,1569,460.7113092776336
2372,927,19029.56415093447
311,133,1151.97574908596
2427,2048,5045.499060396217
1455,576,61704.47881797399
1389,646,13371.600124455323
332,708,13258.905136427233
684,1755,18814.43182610462
1449,2380,5958.502471196883
749,751,2483.875974977988
1320,325,6877.361272410476
1423,1872,10311.947465438785
720,1452,16106.068773029507
1107,764,3008.534547597454
350,2023,6415.5369150399165
270,487,5279.636961492094
2156,2242,1037.909294474795
557,447,8140.1025552729325
1930,2125,9177.33349363886
1035,47,13921.269978346838
678,520,8366.401966639503
959,1309,15013.76414236746
346,2481,37292.92766448154
2130,1728,24589.787830454658
99,2528,1239.7379577914946
50,393,48513.21598170584
1468,1762,17309.94293479267
2436,2282,11001.839151283266
1292,1557,3957.8421545607266
200,280,14984.78193204488
509,952,3818.4610195331666
1470,2285,3140.8660228823965
447,2085,21294.43895489419
2519,720,7770.82503368396
701,807,2943.3097112567807
811,575,947.4772050465538
1334,1322,7146.789871858282
989,2123,10515.018861824314
244,870,8359.007813897153
1252,791,23613.854314089782
400,290,1802.2364951235102
2099,1910,11889.291940123092
1600,443,1258.2891671746947
2288,349,22296.26952328143
313,2456,1751.9717003353646
1895,33,6755.9952488295185
1843,1318,27787.966924402244
1467,1642,783.1779518863367
2332,1711,2162.852795208256
2093,216,5196.9146975986905
765,924,7788.263275638813
50,14,9574.415403162699
1487,2039,973.3332738673416
1033,737,8516.346157045109
1392,89,4236.545489906818
1327,140,3397.7602238170975
2513,2194,1197.188346985304
1165,376,3480.6174133121017
1069,2076,1180.990717277783
2531,148,6009.725223766643
430,682,3772.14380861484
1317,1730,7390.224779596729
50,1621,47203.689417169546
597,141,1487.6186613977252
1381,564,4453.619089345977
1551,949,4364.917574742915
974,86,4908.6481788651145
325,363,17466.94906542427
2434,1534,13459.888247646228
446,450,912.5846796337357
1439,1515,1137.1871071456267
1142,219,1455.606747462581
784,18,9337.545788376814
1270,695,19735.136814483
150,1803,15099.455972133885
615,1541,10560.909468024274
2330,1423,6805.982258341969
1819,2347,2878.349356165476
578,981,4643.0272415226855
855,1208,35815.49778109127
1748,1803,21162.419924972623
2502,1931,7526.047843871212
89,64,5397.593094191906
651,1787,5876.085764373695
2510,2547,11257.630029510747
2393,2335,3760.178443244553
2275,2321,3717.0523600815804
1840,2252,1548.759415627754
1685,2373,2806.668832329828
2053,480,3290.5913535305735
1456,1058,34488.035231898066
2297,242,5896.179320639537
363,567,19226.654331029196
944,465,1867.0861546829667
240,807,10520.507200419568
281,1818,1205.8519708465737
2163,1760,4664.3903190466835
2071,308,13899.200063985234
37,1800,13205.950730241195
729,2434,10434.024956796673
1925,573,4126.598159532309
66,2568,790.973699101253
1101,260,1266.9605538308315
1386,883,11162.023391399258
2340,1073,5367.919915501518
2044,576,47066.09269635618
717,1279,6357.823670278859
2285,1473,4829.433422880439
1719,423,66535.10716092338
522,587,12156.53355454033
1923,1690,4741.17668178912
972,1958,4660.782051283196
1722,758,8690.703235558842
1136,1836,19053.908585106627
931,2260,9571.908236341591
1403,289,22794.189495030212
1690,919,60675.91336530058
1300,1159,1674.4909154602722
748,1847,2090.255877303742
445,1341,3246.0582371255236
571,1471,12736.033209268704
717,1267,231842.07654932069
1854,1984,6246.3662606888365
939,534,3317.894554973657
2118,1244,1033.3068408830545
770,807,13191.91967864284
1589,1351,2746.853426412629
1452,797,8600.365005254664
2492,827,1534.6859235856366
362,1423,4001.1412350225614
857,854,1104.5716037199645
1182,2106,11432.676697719688
1180,1342,1863.013697429121
2035,1313,15454.283831666573
1180,1347,22585.130002123493
300,2483,5755.546219777308
1993,2522,12778.27878389637
807,1123,4534.565829174428
2443,2248,5604.080830352644
656,1656,21502.49143211173
1486,1481,5129.387754368408
1147,2005,3193.2637211860865
1848,275,2245.9470786494326
1493,797,22208.384344401187
2061,2408,930.5066402461297
1000,446,1182.1461551422935
1536,1339,14710.652406545796
2079,90,1353.4904674153645
1526,2221,2847.8312689414483
905,1102,3707.390331279137
2314,2524,1890.9895793180917
824,1532,20600.904580115213
2398,2288,3089.531175757662
1025,169,998.8666982519815
352,1858,2901.8947823095655
972,1940,5970.56024340894
1089,265,4291.104102006312
1400,1404,8864.33370120283
62,955,7721.674229306622
630,53,5576.12982468036
1807,1139,1615.904358307856
2108,31,2474.4544317247464
1250,1224,16622.725213417754
1905,1129,4374.251748831334
1109,2397,10897.74002771061
628,1539,5282.634302027812
2442,1600,2016.7738526239132
939,587,41347.27875630432
2345,2240,7226.165159814596
1136,1876,7949.837033192395
2126,1375,3561.119732315287
1544,642,1132.3944875183417
1193,308,7528.880328875057
2206,1672,10151.031966780043
1678,1934,21847.049152122956
1398,1010,9087.720359795303
163,67,8760.51724874526
1586,845,1464.2040886687073
1638,1989,1971.322141770117
1893,712,8516.069608353659
126,1448,6871.476727103735
398,2352,6896.6834086939225
2553,1675,47472.55906683421
